rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,utt,boxes_type,left_box,right_box,responses,subid,selected_box,accuracy
723.1600000013714,NA,html-button-response,7,59317,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_2,box_1,NA,jnpx_iath_lvxf,box_2,0
848.9550000012969,NA,html-button-response,8,60671,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,jnpx_iath_lvxf,box_2,1
5259.534999997413,NA,survey-text,9,66445,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,i like it,jnpx_iath_lvxf,,0
922.5750000041444,NA,html-button-response,10,67372,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,jnpx_iath_lvxf,NA,NA
3591.939999954775,recaptcha.html,external-html,0,3603,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,NA,NA
15482.73499996867,consent/consent.html,external-html,1,20881,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,NA,NA
2445.739999995567,NA,html-button-response,2,23330,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,,0
7147.430000011809,NA,html-button-response,3,32481,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,,0
8032.14999998454,NA,html-button-response,4,41017,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,jsgx_rvjx_kdpn,,0
7255.349999992177,NA,html-button-response,5,48777,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,jsgx_rvjx_kdpn,,0
4561.67500000447,NA,html-button-response,6,53841,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,NA,NA
9752.855000027921,NA,html-button-response,7,64097,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_2,box_1,NA,jsgx_rvjx_kdpn,box_1,1
4599.405000044499,NA,html-button-response,8,69201,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_2,box_1,NA,jsgx_rvjx_kdpn,box_2,1
41544.17000000831,NA,survey-text,9,111250,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,I was thinking that the longer speech was talking about the box with the multi colored trinkets inside.,jsgx_rvjx_kdpn,,0
1350.1450000330806,NA,html-button-response,10,112601,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,jsgx_rvjx_kdpn,NA,NA
11463.630000012927,recaptcha.html,external-html,0,11547,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,jwrc_znse_tiue,NA,NA
28865.615000016987,consent/consent.html,external-html,1,40627,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,jwrc_znse_tiue,NA,NA
8683.6300000140909,NA,html-button-response,2,49313,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,jwrc_znse_tiue,,0
17932.51000001328,NA,html-button-response,3,69249,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,jwrc_znse_tiue,,0
12092.344999982743,NA,html-button-response,4,81847,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,jwrc_znse_tiue,,0
10805.365000007441,NA,html-button-response,5,93156,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,jwrc_znse_tiue,,0
8977.814999991097,NA,html-button-response,6,102639,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,jwrc_znse_tiue,NA,NA
8365.139999979874,NA,html-button-response,7,111508,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_2,box_1,NA,jwrc_znse_tiue,box_1,1
3813.770000007935,NA,html-button-response,8,115826,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_2,box_1,NA,jwrc_znse_tiue,box_2,1
40364.17499999516,NA,survey-text,9,156698,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,Badu Mep sounds like it was boring. Dax's longer expression must be because the box was full of surprising variety,jwrc_znse_tiue,,0
2206.0900000215042,NA,html-button-response,10,158905,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,jwrc_znse_tiue,NA,NA
198504.21000000642,recaptcha.html,external-html,0,199548,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,kohg_hges_epnl,NA,NA
11701.929999995627,consent/consent.html,external-html,1,211487,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,kohg_hges_epnl,NA,NA
1834.7700000012992,NA,html-button-response,2,213325,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,kohg_hges_epnl,,0
2968.894999998156,NA,html-button-response,3,218296,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,kohg_hges_epnl,,0
4586.69500000542,NA,html-button-response,4,223384,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,kohg_hges_epnl,,0
1693.3649999991758,NA,html-button-response,5,225580,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,kohg_hges_epnl,,0
2665.3649999934714,NA,html-button-response,6,228747,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,kohg_hges_epnl,NA,NA
2663.7750000008964,NA,html-button-response,7,231916,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_2,box_1,NA,kohg_hges_epnl,box_2,0
809.3299999964074,NA,html-button-response,8,233229,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,kohg_hges_epnl,box_2,1
17214.03499999724,NA,survey-text,9,250948,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,Many blue dots,kohg_hges_epnl,,0
1199.784999997064,NA,html-button-response,10,252149,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,kohg_hges_epnl,NA,NA
28130.000000004657,recaptcha.html,external-html,0,28218,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,manj_ghqk_serr,NA,NA
12211.999999999534,consent/consent.html,external-html,1,40693,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,manj_ghqk_serr,NA,NA
1676.9999999960419,NA,html-button-response,2,42376,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,manj_ghqk_serr,,0
4945.999999996275,NA,html-button-response,3,49327,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,manj_ghqk_serr,,0
10711.000000002969,NA,html-button-response,4,60544,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,manj_ghqk_serr,,0
5557.0000000006985,NA,html-button-response,5,66605,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,manj_ghqk_serr,,0
4167.000000001281,NA,html-button-response,6,71276,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,manj_ghqk_serr,NA,NA
1663.0000000004657,NA,html-button-response,7,73445,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_2,box_1,NA,manj_ghqk_serr,box_2,0
2385.0000000020373,NA,html-button-response,8,76335,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,manj_ghqk_serr,box_2,1
37714.99999999651,NA,survey-text,9,114564,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,Briefly,manj_ghqk_serr,,0
2332.9999999987194,NA,html-button-response,10,116903,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,manj_ghqk_serr,NA,NA
36681.99999979697,recaptcha.html,external-html,0,36970,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,mezg_giza_tqny,NA,NA
13887.000000104308,consent/consent.html,external-html,1,51174,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,mezg_giza_tqny,NA,NA
12348.99999992922,NA,html-button-response,2,63530,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,mezg_giza_tqny,,0
32300.99999997765,NA,html-button-response,3,97839,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,mezg_giza_tqny,,0
6209.000000031665,NA,html-button-response,4,104581,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,mezg_giza_tqny,,0
2527.999999932945,NA,html-button-response,5,107627,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,mezg_giza_tqny,,0
7030.00000002794,NA,html-button-response,6,115159,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,mezg_giza_tqny,NA,NA
13824.000000022352,NA,html-button-response,7,129506,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,mezg_giza_tqny,box_2,0
1028.0000001657754,NA,html-button-response,8,131054,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,mezg_giza_tqny,box_1,0
9821.999999927357,NA,survey-text,9,141397,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,On my idea about it,mezg_giza_tqny,,0
1543.00000006333,NA,html-button-response,10,142947,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,mezg_giza_tqny,NA,NA
37192.64000002295,recaptcha.html,external-html,0,37227,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,mral_sngw_bsph,NA,NA
35069.29500005208,consent/consent.html,external-html,1,72763,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,mral_sngw_bsph,NA,NA
4286.064999992959,NA,html-button-response,2,77054,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,mral_sngw_bsph,,0
16657.044999999925,NA,html-button-response,3,95715,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,mral_sngw_bsph,,0
12212.570000090636,NA,html-button-response,4,108432,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,mral_sngw_bsph,,0
